AT;BE;BG;CH;CZ;EE;ES;FI;FR;GR;HR;HU;LT;LV;NL;PL;PT;RO;RS;SI;SK
232.08;232.08;410.73;254.63;232.08;208.09;197.42;109.92;232.08;210.0;232.08;232.08;208.09;208.09;232.08;232.08;197.42;210.0;256.25;232.08;232.08
234.77;234.77;459.17;256.29;234.77;208.09;197.42;103.11;234.77;234.77;234.77;234.77;208.09;208.09;234.77;234.77;197.42;234.77;259.36;234.77;234.77
240.01;240.01;469.42;263.92;240.01;212.24;199.6;103.18;240.01;240.01;240.01;240.01;240.01;212.24;240.01;240.01;199.6;240.01;261.82;240.01;240.01
255.0;255.0;486.49;275.54;255.0;212.24;200.2;111.59;255.0;248.74;255.0;255.0;255.0;212.24;255.0;255.0;200.2;255.0;273.67;255.0;255.0
284.82;284.82;557.06;298.94;284.82;212.25;227.49;104.66;284.82;284.82;284.82;284.82;255.01;212.25;284.82;284.82;227.49;284.82;287.69;284.82;284.82
285.97;285.97;559.31;294.99;285.97;110.46;255.0;110.0;285.97;285.97;285.97;285.97;208.08;208.08;285.97;273.15;255.0;285.97;283.77;285.97;285.97
269.03;269.03;526.18;285.56;269.03;87.04;261.38;82.31;269.03;269.03;269.03;269.03;208.02;208.02;269.03;233.53;261.38;269.03;274.32;269.03;269.03
239.93;247.8;469.27;258.92;235.25;199.42;253.1;21.01;253.1;246.9;239.93;239.93;199.42;199.42;213.47;204.92;253.1;239.93;232.25;239.93;238.05
200.08;213.72;289.89;230.09;191.5;191.5;222.79;20.14;222.79;222.79;200.08;200.08;191.5;191.5;170.0;132.07;222.79;148.22;207.16;200.08;191.5
198.47;225.0;289.85;222.65;193.69;129.93;213.64;18.12;213.64;213.64;198.47;198.47;129.93;129.93;185.0;193.69;213.64;148.2;191.92;198.47;193.69
180.06;192.36;258.93;211.97;172.18;87.07;200.22;13.62;200.22;256.12;180.06;180.06;87.07;87.07;181.0;140.29;200.22;132.39;178.12;180.06;172.18
177.34;200.0;256.91;202.72;142.35;117.96;190.0;13.09;190.0;192.24;177.34;177.34;119.13;119.13;173.6;119.13;190.0;131.36;182.78;177.34;177.34
169.1;188.9;256.93;195.12;161.69;101.04;188.72;11.4;188.72;188.72;169.1;169.1;101.04;101.04;174.4;101.04;188.72;131.36;171.38;169.1;169.1
163.12;192.6;256.97;190.25;153.58;94.3;187.87;10.57;187.87;150.65;163.12;163.12;94.3;94.3;186.9;94.3;187.87;131.39;164.52;163.12;163.12
160.1;200.9;275.27;187.11;147.07;93.64;182.88;10.47;182.88;140.74;160.1;160.1;93.64;93.64;184.0;93.64;182.88;140.74;159.21;160.1;160.1
162.52;179.0;287.79;187.69;152.47;92.58;186.65;10.86;186.65;147.14;162.52;162.52;92.58;92.58;189.8;92.58;186.65;157.12;173.01;162.52;162.52
175.6;187.06;387.73;201.17;171.26;101.05;187.42;13.23;187.42;198.24;175.6;198.24;101.05;101.05;173.5;101.05;187.42;198.24;190.06;175.6;198.24
192.84;194.14;455.31;222.74;192.03;192.03;192.93;20.62;195.09;232.79;212.18;232.79;192.03;192.03;188.5;129.05;192.93;232.79;228.26;212.18;232.79
220.82;227.8;542.76;259.19;215.24;215.24;220.14;21.01;236.26;277.51;236.26;285.93;215.24;215.24;191.91;112.02;220.14;285.93;260.12;236.26;285.93
237.66;231.99;565.96;278.04;235.9;196.88;226.75;25.63;243.53;289.37;252.39;289.37;196.88;196.88;230.0;115.49;226.75;289.37;270.56;252.39;235.9
230.38;243.09;512.95;274.67;219.99;196.88;226.75;25.62;257.58;262.26;257.58;262.26;196.88;196.88;191.95;119.38;226.75;262.26;267.01;257.58;234.54
202.5;228.26;463.71;259.18;180.08;180.08;220.25;25.61;254.17;237.09;202.5;237.09;180.08;180.08;196.0;119.14;220.25;237.09;240.21;202.5;180.08
188.38;209.23;445.96;244.94;170.16;170.16;216.35;24.22;230.0;228.01;188.38;228.01;170.16;170.16;187.8;131.21;216.35;228.01;219.94;188.38;228.01
190.05;198.76;391.55;234.5;152.53;152.53;213.93;21.41;223.12;200.19;210.1;200.19;152.53;152.53;170.0;124.64;213.93;200.19;219.97;210.1;200.19
207.41;200.0;405.67;226.23;134.13;134.13;213.93;18.22;214.0;207.41;207.41;207.41;134.13;134.13;170.8;134.13;213.93;207.41;217.41;207.41;207.41
190.04;203.1;443.89;223.2;171.01;171.01;213.75;17.68;214.88;226.96;214.88;226.96;171.01;171.01;176.0;133.54;213.75;226.96;229.94;214.88;226.96
214.36;226.89;484.48;227.95;201.59;196.82;213.89;18.82;221.65;247.71;221.65;247.71;196.82;196.82;199.9;133.66;213.89;247.71;232.41;221.65;201.59
229.63;253.5;486.16;241.62;205.38;196.85;220.14;19.66;243.44;248.57;243.44;266.88;196.85;196.85;202.14;151.2;220.14;266.88;250.19;243.44;205.38
234.15;267.3;555.75;265.32;220.3;175.09;229.57;36.3;266.3;284.15;266.3;288.42;175.09;175.09;238.0;146.98;229.57;288.42;278.26;266.3;220.3
230.1;267.3;535.9;279.39;212.76;196.82;259.45;23.66;274.0;274.0;274.0;278.9;196.82;196.82;192.3;127.07;259.45;278.9;275.1;274.0;212.76
224.89;250.0;514.29;275.99;210.0;196.84;262.95;19.82;262.95;262.95;262.95;262.95;196.84;196.84;192.3;117.83;262.95;262.95;263.03;262.95;210.0
210.03;235.19;414.92;262.25;192.69;175.01;252.46;18.06;252.46;246.27;210.03;212.15;175.01;175.01;192.3;112.47;252.46;212.15;219.94;210.03;212.15
183.93;211.58;229.39;234.56;164.46;132.16;230.1;17.94;230.1;230.1;183.93;186.24;132.16;132.16;186.9;132.16;230.1;117.29;201.26;183.93;186.24
178.77;211.7;283.67;225.45;164.2;110.4;217.65;14.92;217.65;217.03;178.77;178.77;110.4;110.4;184.9;110.4;217.65;145.04;215.14;178.77;178.77
146.37;190.2;229.39;212.4;122.09;97.08;207.99;11.49;207.99;238.6;146.37;146.37;97.08;97.08;177.7;97.08;207.99;117.29;185.69;146.37;146.37
150.09;178.7;256.99;197.23;120.04;89.6;205.0;14.93;205.0;200.0;150.09;150.09;89.6;89.6;188.0;98.1;205.0;131.39;163.54;150.09;150.09
165.0;168.75;256.91;191.77;110.03;12.56;199.96;12.56;199.96;180.02;165.0;165.0;12.56;12.56;161.0;89.52;199.96;131.36;146.81;165.0;165.0
160.09;178.09;256.9;189.45;108.24;30.26;196.42;11.4;196.42;180.0;160.09;160.09;30.26;30.26;155.99;83.85;196.42;131.35;139.46;160.09;160.09
160.05;163.33;256.96;188.38;107.46;11.42;192.77;11.42;192.77;179.92;160.05;160.05;11.42;11.42;155.92;82.74;192.77;131.38;130.86;160.05;160.05
164.67;162.61;322.06;188.75;109.82;13.18;192.43;13.18;192.43;180.0;164.67;164.67;13.18;13.18;153.0;87.12;192.43;164.67;130.68;164.67;164.67
156.67;168.19;306.42;195.58;140.52;88.22;197.6;49.9;197.6;189.91;179.9;156.67;88.22;88.22;162.0;88.22;197.6;156.67;172.04;179.9;140.52
191.61;184.7;429.47;219.78;176.04;88.43;206.26;66.87;218.9;219.58;218.9;219.58;88.43;88.43;174.1;88.43;206.26;219.58;186.39;218.9;219.58
210.05;239.38;512.0;246.46;190.97;106.89;205.2;90.22;259.24;261.78;239.9;261.78;106.89;106.89;198.5;106.89;205.2;261.78;220.16;239.9;261.78
236.75;286.6;527.44;263.75;216.99;155.01;209.07;71.64;284.66;269.67;265.7;269.67;155.01;155.01;250.1;121.59;209.07;269.67;238.45;265.7;269.67
224.91;274.72;449.84;264.39;196.91;189.31;207.8;68.73;292.5;230.0;270.6;230.0;189.31;189.31;240.0;127.8;207.8;230.0;217.32;270.6;196.91
196.32;243.39;383.97;258.85;162.92;162.92;199.99;75.21;274.1;200.0;250.5;196.32;162.92;162.92;169.97;121.51;199.99;196.32;191.19;250.5;162.92
188.71;229.81;369.09;242.28;160.04;112.12;182.52;76.85;256.54;192.99;244.1;188.71;112.12;112.12;162.0;112.12;182.52;188.71;189.07;244.1;188.71
181.14;219.36;354.27;226.75;154.01;114.34;180.3;68.38;243.74;192.99;226.8;181.14;114.34;114.34;174.1;114.34;180.3;181.14;173.17;226.8;169.81
172.04;200.04;336.48;216.84;152.29;89.66;180.66;52.07;217.97;190.0;217.97;172.04;89.66;89.66;161.7;121.51;180.66;172.04;171.21;217.97;169.81
194.01;205.21;379.46;214.37;186.94;106.9;180.3;52.09;213.01;200.0;213.01;194.01;106.9;106.9;155.36;118.14;180.3;194.01;181.98;213.01;186.94
217.95;219.15;472.46;221.61;217.18;179.66;182.52;70.0;220.0;249.0;220.0;241.56;179.66;179.66;214.0;121.72;182.52;241.56;206.38;220.0;217.18
228.37;247.08;502.83;230.43;224.91;133.69;200.34;133.69;238.05;257.09;228.37;257.09;133.69;133.69;206.59;133.69;200.34;257.09;214.68;228.37;225.29
262.0;262.0;523.36;248.36;262.0;141.68;209.07;141.68;262.0;303.36;262.0;267.59;141.68;141.68;262.0;141.81;209.07;267.59;254.77;262.0;262.0
265.47;274.44;519.22;259.14;260.04;140.8;225.61;140.8;280.67;303.36;265.47;265.47;140.8;140.8;234.02;140.8;225.61;265.47;264.35;265.47;260.04
243.35;255.9;475.95;255.19;234.32;121.58;233.65;70.02;269.0;300.36;243.35;243.35;121.58;121.58;192.51;121.58;233.65;243.35;255.96;243.35;234.32
221.76;218.82;433.72;240.99;215.04;121.57;235.01;45.45;243.07;300.36;243.07;221.76;121.57;121.57;185.91;121.57;235.01;221.76;248.42;243.07;215.04
209.96;219.16;410.65;221.1;204.39;44.21;225.61;44.21;225.61;257.09;209.96;209.96;44.21;44.21;177.08;97.2;225.61;209.96;217.54;209.96;204.39
199.76;195.95;390.7;214.05;194.29;60.08;216.68;49.94;216.68;257.09;199.76;199.76;60.08;60.08;169.0;115.97;216.68;199.76;207.46;199.76;194.29
190.05;186.0;342.22;203.3;184.9;80.0;205.96;20.47;205.96;294.36;190.05;190.05;80.0;80.0;161.2;89.63;205.96;174.97;185.66;190.05;184.9
222.01;222.01;280.21;220.77;168.43;17.27;222.01;17.27;222.01;248.05;222.01;221.75;17.27;17.27;222.01;106.94;222.01;143.27;234.18;222.01;168.43
207.24;211.1;249.9;214.18;170.62;93.0;214.92;16.79;214.92;256.1;207.24;177.91;93.0;93.0;189.91;93.0;214.92;127.77;221.76;207.24;170.62
197.88;202.58;221.01;207.63;186.01;93.99;209.61;16.74;209.61;248.05;197.88;186.01;93.99;93.99;172.0;93.99;209.61;113.0;217.51;197.88;186.01
185.7;190.11;221.01;202.06;182.64;92.98;196.7;17.35;196.7;247.8;185.7;182.64;92.98;92.98;161.2;92.98;196.7;113.0;212.96;185.7;182.64
188.97;190.58;221.01;200.95;187.83;90.14;193.04;18.6;193.04;193.04;188.97;187.83;90.14;90.14;179.9;90.14;193.04;113.0;211.25;188.97;187.83
191.55;198.1;280.24;202.6;190.58;50.07;195.05;24.33;195.05;222.74;191.55;190.58;50.07;50.07;181.9;87.5;195.05;143.28;214.74;191.55;190.58
192.45;185.18;372.13;215.05;190.27;80.1;200.9;39.23;200.9;210.0;192.45;190.27;80.1;80.1;181.1;106.76;200.9;190.27;221.34;192.45;190.27
207.11;200.1;405.07;228.37;204.46;134.02;217.21;54.88;217.21;217.21;207.11;207.11;134.02;134.02;191.7;134.02;217.21;207.11;221.1;207.11;204.46
215.34;215.6;421.18;246.59;212.84;150.03;223.76;63.19;223.76;223.76;215.34;215.34;150.03;150.03;199.9;143.34;223.76;215.34;237.96;215.34;212.84
230.0;230.0;427.14;249.8;230.0;200.07;225.76;69.31;230.0;218.39;230.0;230.0;200.07;200.07;230.0;205.01;225.76;218.39;246.45;230.0;230.0
222.39;222.39;387.26;246.05;222.39;203.52;222.39;69.53;222.39;198.0;222.39;222.39;203.52;203.52;222.39;203.52;222.39;198.0;240.81;222.39;222.39
214.92;214.92;234.22;238.08;214.92;202.3;214.92;74.34;214.92;175.01;214.92;214.92;202.3;202.3;214.92;202.3;214.92;119.75;232.19;214.92;214.92
208.43;208.43;234.22;229.7;208.43;157.91;208.43;80.6;208.43;175.01;208.43;208.43;157.91;157.91;208.43;208.43;208.43;119.75;224.71;208.43;208.43
200.0;200.0;234.22;224.33;200.0;153.04;200.0;95.0;200.0;174.57;200.0;200.0;153.04;153.04;200.0;200.0;200.0;119.75;211.4;200.0;200.0
203.09;203.09;369.85;221.5;203.09;150.5;203.09;149.94;203.09;189.1;203.09;203.09;150.5;150.5;203.09;203.09;203.09;189.1;208.48;203.09;203.09
213.98;213.98;418.51;225.0;213.98;179.91;213.98;179.91;213.98;213.98;213.98;213.98;179.91;179.91;213.98;213.98;213.98;213.98;224.46;213.98;213.98
226.32;226.32;442.65;240.12;226.32;220.89;218.63;220.89;226.32;226.32;226.32;226.32;220.89;220.89;226.32;226.32;218.63;226.32;242.31;226.32;226.32
260.0;260.0;508.52;271.34;260.0;253.76;231.67;253.76;260.0;260.0;260.0;260.0;253.76;253.76;260.0;260.0;231.67;260.0;267.49;260.0;260.0
267.03;267.03;522.26;274.98;267.03;209.84;267.03;209.84;267.03;267.03;267.03;267.03;209.84;209.84;267.03;267.03;267.03;267.03;271.95;267.03;267.03
261.41;261.41;511.27;262.44;261.41;153.67;261.41;153.67;261.41;261.41;261.41;261.41;153.67;153.67;261.41;261.41;261.41;261.41;266.58;261.41;261.41
243.62;243.62;476.49;240.15;243.62;144.95;243.62;144.95;243.62;243.62;243.62;243.62;144.95;144.95;243.62;243.62;243.62;243.62;246.24;243.62;243.62
221.96;224.3;434.12;221.6;220.1;157.35;227.85;135.01;227.85;227.85;221.96;221.96;157.35;157.35;210.0;187.44;227.85;221.96;225.39;221.96;220.1
214.99;218.07;420.49;218.81;212.85;176.42;222.66;110.48;222.66;227.34;214.99;214.99;176.42;176.42;200.1;176.42;222.66;214.99;221.65;214.99;212.85
211.07;213.42;234.22;210.48;209.41;118.92;217.0;34.97;217.0;248.05;211.07;209.41;118.92;118.92;199.0;134.07;217.0;119.75;217.31;211.07;209.41
225.92;225.92;256.0;211.28;225.92;110.06;225.92;18.05;225.92;225.92;225.92;225.92;110.06;110.06;225.92;110.06;225.92;130.89;196.56;225.92;225.92
216.0;216.0;234.23;200.23;216.0;90.25;216.0;16.97;216.0;216.0;216.0;216.0;90.25;90.25;216.0;90.25;216.0;119.76;180.45;216.0;216.0
192.68;172.2;234.23;198.37;189.49;87.84;207.62;16.54;207.62;207.62;192.68;192.68;87.84;87.84;180.33;87.84;207.62;119.76;172.49;192.68;189.49
186.61;190.04;256.03;190.75;181.98;88.5;197.22;16.0;197.22;197.22;186.61;186.61;88.5;88.5;181.0;88.5;197.22;130.9;169.35;186.61;181.98
177.04;163.83;286.71;184.44;174.98;89.39;186.7;16.94;186.7;186.7;177.04;177.04;89.39;89.39;169.31;89.39;186.7;146.59;164.8;177.04;174.98
172.26;177.8;336.92;188.95;165.91;90.2;186.6;17.99;186.6;186.6;172.26;172.26;90.2;90.2;166.01;90.2;186.6;172.26;161.95;172.26;165.91
175.01;226.89;342.29;190.48;118.71;89.58;198.01;17.97;198.01;198.01;198.01;175.01;89.58;89.58;138.93;89.58;198.01;175.01;190.48;198.01;118.71
191.9;228.29;375.33;199.3;119.45;88.27;200.03;18.58;200.03;200.03;191.9;191.9;88.27;88.27;141.58;88.27;200.03;191.9;181.74;191.9;119.45
200.0;225.53;391.17;203.99;125.86;111.44;200.0;16.85;200.0;200.0;200.0;200.0;111.44;111.44;168.68;111.44;200.0;200.0;189.35;200.0;125.86
204.86;230.0;400.67;211.67;129.46;129.46;204.86;17.46;204.86;204.86;204.86;204.86;129.46;129.46;193.74;129.46;204.86;204.86;203.05;204.86;129.46
204.5;175.63;399.96;210.83;125.99;125.99;204.5;17.53;204.5;204.5;204.5;204.5;125.99;125.99;220.0;125.99;204.5;204.5;191.68;204.5;125.99
204.43;156.07;399.83;208.86;131.83;131.83;204.43;16.47;204.43;226.08;204.43;204.43;131.83;131.83;194.0;131.83;204.43;204.43;189.31;204.43;204.43
198.1;200.0;387.45;204.18;140.03;140.03;205.21;16.29;205.21;222.69;198.1;198.1;140.03;140.03;214.11;140.03;205.21;198.1;182.54;198.1;140.03
188.61;156.98;368.88;196.17;122.49;110.28;195.02;17.39;195.02;195.02;191.9;188.61;110.28;110.28;197.0;110.28;195.02;188.61;180.02;191.9;122.49
191.9;172.2;375.33;189.61;102.67;99.54;191.9;17.27;191.9;195.05;191.9;191.9;99.54;99.54;220.0;99.54;191.9;191.9;179.85;191.9;102.67
196.92;159.54;450.21;191.85;121.95;112.19;196.92;17.51;196.92;230.19;196.92;230.19;112.19;112.19;199.0;112.19;196.92;230.19;183.19;196.92;121.95
213.05;186.24;487.51;200.65;115.0;115.0;201.02;23.97;201.02;249.26;213.05;249.26;115.0;115.0;199.0;115.0;201.02;249.26;204.99;213.05;249.26
219.99;212.95;527.37;218.56;125.42;125.42;222.87;30.84;222.87;269.64;222.87;269.64;125.42;125.42;260.0;125.42;222.87;269.64;239.07;222.87;269.64
177.09;266.13;528.04;243.13;112.4;112.4;257.45;23.96;257.45;269.98;257.45;269.98;112.4;112.4;236.24;112.4;257.45;269.98;248.1;257.45;269.98
150.6;227.64;523.28;249.4;97.49;97.49;265.36;19.39;265.36;267.55;265.36;267.55;97.49;97.49;210.0;97.49;265.36;267.55;228.71;265.36;267.55
150.54;259.9;498.54;242.8;90.14;90.14;257.13;17.96;257.13;257.13;184.06;254.9;90.14;90.14;238.65;90.14;257.13;254.9;236.02;184.06;90.14
152.87;207.46;409.73;223.89;97.09;97.09;248.2;18.34;241.9;241.9;241.9;209.49;97.09;97.09;231.0;97.09;248.2;209.49;189.09;241.9;97.09
160.08;245.0;349.29;217.66;93.85;93.85;228.52;17.2;228.52;248.99;228.52;178.59;93.85;93.85;207.0;93.85;228.52;178.59;188.53;228.52;178.59
162.52;173.46;317.86;211.44;87.2;87.2;212.82;13.2;206.0;249.28;191.9;162.52;87.2;87.2;189.9;87.2;212.82;162.52;180.09;191.9;162.52
128.58;183.79;251.48;213.9;78.95;48.95;252.53;48.95;252.53;229.0;201.1;128.58;48.95;48.95;177.09;48.95;252.53;128.58;184.94;201.1;78.95
123.83;180.28;242.18;206.27;88.44;34.0;242.23;34.0;242.23;211.8;123.83;123.83;34.0;34.0;199.1;34.0;242.23;123.83;180.01;123.83;88.44
113.0;165.79;221.0;202.03;92.2;15.94;232.25;15.94;232.25;199.82;113.0;113.0;15.94;15.94;183.6;26.07;232.25;113.0;166.91;113.0;113.0
121.02;150.58;234.23;196.49;89.62;10.09;215.01;10.09;215.01;197.7;121.02;121.02;10.09;10.09;164.21;28.51;215.01;119.76;163.93;121.02;121.02
130.91;148.0;256.03;197.7;103.19;37.95;209.55;17.94;209.55;200.0;130.91;130.91;37.95;37.95;165.09;37.95;209.55;130.91;172.84;130.91;130.91
136.01;156.75;276.14;204.2;136.01;74.61;222.78;57.5;222.78;222.78;205.9;141.19;74.61;74.61;168.1;74.61;222.78;141.19;191.03;205.9;136.01
175.01;192.1;492.07;238.88;175.01;99.29;249.93;59.85;249.93;251.59;237.3;251.59;99.29;99.29;201.9;99.29;249.93;251.59;248.69;237.3;251.59
177.06;214.59;569.51;277.48;177.06;99.08;272.52;67.58;297.21;291.18;212.1;291.18;99.08;99.08;199.0;99.08;272.52;291.18;257.12;212.1;291.18
177.07;203.0;576.87;300.11;177.07;145.02;264.36;70.48;290.0;294.95;212.66;294.95;145.02;145.02;250.0;110.7;264.36;294.95;276.15;212.66;294.95
187.58;245.0;536.9;297.24;187.58;111.25;253.83;72.15;306.09;274.51;206.96;274.51;111.25;111.25;249.9;111.25;253.83;274.51;271.93;206.96;274.51
177.06;176.6;439.02;295.25;177.06;110.94;241.11;76.83;288.72;240.0;205.9;224.47;110.94;110.94;200.1;110.94;241.11;224.47;255.38;205.9;224.47
177.06;100.0;424.3;273.13;177.06;111.25;235.63;76.47;272.94;216.94;205.9;216.94;111.25;111.25;199.0;111.25;235.63;216.94;255.47;205.9;216.94
177.07;121.0;420.5;263.71;177.07;107.94;235.63;71.54;279.97;215.0;233.77;215.0;107.94;107.94;176.6;107.94;235.63;215.0;243.57;233.77;215.0
175.08;177.7;394.47;250.54;175.08;145.0;235.16;88.87;255.46;213.69;223.41;201.69;145.0;145.0;199.0;110.7;235.16;201.69;237.49;223.41;201.69
177.63;202.14;424.61;248.96;177.63;127.38;234.03;101.17;253.64;232.47;223.42;217.1;127.38;127.38;199.0;109.93;234.03;217.1;237.45;223.42;217.1
204.09;245.6;435.33;246.85;204.09;145.08;229.11;131.59;256.99;256.99;242.71;222.58;145.08;145.08;240.0;110.7;229.11;222.58;252.2;242.71;222.58
224.92;231.94;508.58;259.51;199.85;145.09;235.01;144.87;264.73;260.03;264.73;260.03;145.09;145.09;200.0;113.67;235.01;260.03;254.51;264.73;260.03
258.65;292.13;505.89;283.16;249.99;150.62;248.63;150.62;276.49;276.49;269.9;258.65;150.62;150.62;289.9;119.79;248.63;258.65;277.86;269.9;249.99
265.2;298.83;518.69;304.07;254.37;149.96;264.21;149.96;299.03;287.76;265.2;265.2;149.96;149.96;240.0;129.69;264.21;265.2;275.55;265.2;254.37
248.92;260.6;486.86;300.01;237.28;144.76;285.68;123.2;288.69;269.44;248.92;248.92;144.76;144.76;199.9;136.82;285.68;248.92;267.4;248.92;237.28
233.69;298.88;286.73;279.15;220.0;143.57;277.01;60.72;277.01;251.59;233.69;233.69;143.57;143.57;199.0;140.96;277.01;146.6;238.42;233.69;233.69
224.95;200.01;237.0;251.55;215.94;138.39;257.64;135.08;257.64;231.0;224.95;224.95;138.39;138.39;182.0;112.57;257.64;121.18;249.74;224.95;224.95
217.47;254.8;234.23;242.63;209.16;136.03;248.63;85.09;248.63;230.13;217.47;217.47;136.03;136.03;230.14;142.65;248.63;119.76;239.92;217.47;209.16
193.46;212.82;221.0;224.63;180.0;80.07;229.6;72.73;229.6;218.85;193.46;193.46;80.07;80.07;190.28;106.76;229.6;113.0;222.87;193.46;180.0
194.39;228.0;221.01;213.09;188.94;90.14;213.9;79.82;213.9;213.9;194.39;194.39;90.14;90.14;209.46;90.14;213.9;113.0;243.92;194.39;194.39
195.06;203.05;157.87;202.82;192.68;85.15;203.27;75.9;203.27;203.27;195.06;195.06;91.55;91.55;197.39;91.55;203.27;80.72;231.08;195.06;195.06
184.74;190.95;122.4;199.18;180.09;78.9;200.48;78.9;200.48;200.48;184.74;184.74;91.37;91.37;182.4;91.37;200.48;62.58;238.94;184.74;184.74
189.61;186.07;221.0;194.55;188.09;92.96;194.52;92.96;194.52;194.52;189.61;188.09;92.96;92.96;185.11;92.96;194.52;113.0;190.08;189.61;188.09
193.99;193.99;221.01;192.28;193.99;100.37;193.99;100.37;193.99;193.99;193.99;193.99;100.37;100.37;193.99;100.37;193.99;113.0;179.95;193.99;193.99
205.0;203.76;401.09;199.43;205.07;145.35;205.0;145.35;205.0;205.07;205.0;205.07;145.35;145.35;182.4;126.17;205.0;205.07;209.92;205.0;205.07
229.1;229.1;448.09;228.52;229.1;179.99;223.94;179.99;229.1;229.1;229.1;229.1;200.09;200.09;229.1;163.79;223.94;229.1;233.96;229.1;229.1
273.78;273.36;535.33;270.26;273.71;267.14;227.84;267.14;274.05;273.71;273.78;273.71;267.14;267.14;273.49;154.51;227.84;273.71;265.77;273.78;273.71
294.4;294.4;575.8;290.35;294.4;287.33;235.42;287.33;294.4;294.4;294.4;294.4;287.33;287.33;294.4;224.85;235.42;294.4;284.98;294.4;294.4
290.64;290.64;492.15;291.19;290.64;248.06;231.78;248.06;290.64;251.63;290.64;290.64;248.06;248.06;290.64;248.06;231.78;251.63;273.1;290.64;290.64
275.4;275.4;356.49;276.16;275.4;200.09;221.34;200.09;275.4;219.51;275.4;275.4;200.09;200.09;275.4;200.09;221.34;182.27;267.62;275.4;275.4
265.1;265.1;286.77;257.08;265.1;200.04;217.44;168.37;265.1;207.65;265.1;265.1;200.04;200.04;265.1;200.04;217.44;146.62;259.95;265.1;265.1
250.0;250.0;406.13;243.62;250.0;166.18;216.73;152.9;250.0;207.65;250.0;250.0;166.18;166.18;250.0;166.18;216.73;207.65;246.97;250.0;250.0
244.27;244.27;402.92;235.09;244.27;154.6;216.73;151.18;244.27;206.01;244.27;244.27;154.6;154.6;244.27;154.6;216.73;206.01;239.08;244.27;244.27
243.02;243.02;475.3;239.12;243.02;213.44;215.42;149.54;243.02;243.02;243.02;243.02;213.44;213.44;243.02;243.02;215.42;243.02;245.06;243.02;243.02
249.22;249.22;487.43;245.23;249.22;213.42;212.24;148.94;249.22;249.22;249.22;249.22;213.42;213.42;249.22;249.22;212.24;249.22;250.37;249.22;249.22
260.0;236.0;508.52;259.77;260.0;213.48;218.0;150.26;260.0;260.0;260.0;260.0;213.48;213.48;185.3;260.0;218.0;260.0;266.65;260.0;260.0
278.0;278.0;543.72;288.45;278.0;213.42;231.78;151.09;278.0;278.0;278.0;278.0;213.42;213.42;278.0;278.0;231.78;278.0;285.7;278.0;278.0
276.39;276.39;540.58;290.35;276.39;213.43;254.81;147.91;294.36;294.36;276.39;276.39;213.43;213.43;198.9;276.39;254.81;276.39;286.43;276.39;276.39
255.03;247.0;498.8;275.1;255.03;143.77;272.22;143.77;278.41;278.41;255.03;255.03;160.06;160.06;179.16;255.03;272.22;255.03;271.01;255.03;255.03
242.9;252.58;475.08;245.05;237.28;127.43;259.29;127.43;259.29;259.29;242.9;242.9;200.07;200.07;212.98;221.33;259.29;242.9;253.05;242.9;242.9
228.17;224.19;446.26;227.46;224.19;213.45;240.0;104.96;240.0;240.0;240.0;228.17;213.45;213.45;172.8;114.9;240.0;228.17;227.19;240.0;228.17
199.18;234.0;286.76;224.83;190.78;140.09;225.84;96.13;225.84;225.84;199.18;199.18;140.09;140.09;182.0;154.93;225.84;146.62;209.02;199.18;190.78
184.1;200.0;256.01;214.47;175.49;75.07;213.54;35.27;213.54;213.54;184.1;184.1;75.07;75.07;185.0;132.8;213.54;130.89;190.01;184.1;175.49
180.44;199.21;221.01;200.53;169.01;121.12;224.68;15.27;211.77;199.46;190.0;180.44;121.12;121.12;180.7;121.12;224.68;113.0;183.6;190.0;169.01
173.31;189.2;221.0;195.04;163.48;99.93;215.46;15.94;199.85;197.0;173.31;173.31;99.93;99.93;179.3;99.93;215.46;113.0;179.77;173.31;163.48
174.03;191.8;221.0;191.39;162.93;92.05;203.69;14.85;203.69;195.0;174.03;174.03;92.05;92.05;182.0;92.05;203.69;113.0;172.74;174.03;174.03
169.23;184.0;221.0;191.3;160.01;94.97;193.91;14.7;193.91;193.91;169.23;169.23;94.97;94.97;178.0;94.97;193.91;113.0;176.02;169.23;169.23
170.1;179.12;236.96;191.16;163.16;98.99;188.7;21.67;188.7;188.7;188.7;170.1;98.99;98.99;180.0;98.99;188.7;121.16;172.34;188.7;170.1
174.15;187.0;340.61;202.09;169.01;122.82;195.36;70.76;195.36;195.36;190.0;174.15;122.82;122.82;196.0;122.82;195.36;174.15;198.19;190.0;169.01
222.81;190.0;435.78;221.1;210.0;193.64;222.81;70.35;222.81;222.81;222.81;222.81;193.64;193.64;179.9;143.54;222.81;222.81;213.1;222.81;222.81
239.96;198.62;538.72;258.35;227.42;193.65;226.95;95.55;283.8;275.44;283.8;275.44;193.65;193.65;186.31;126.15;226.95;275.44;254.7;283.8;275.44
266.97;249.46;549.26;269.16;261.65;193.7;239.14;89.56;285.36;280.83;285.36;280.83;193.7;193.7;244.26;173.04;239.14;280.83;274.95;285.36;261.65
256.57;243.72;501.81;267.65;252.67;193.64;230.85;69.28;270.11;256.57;260.0;256.57;193.64;193.64;239.9;170.05;230.85;256.57;259.0;260.0;252.67
